"pid","cond","trial","base","tax","the","unr1","unr2","unr3","sel1","sel2","seltype1","seltype2","rt","tax_sel","the_sel","unr_sel"
4734,"sextet_rand",46,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","MONKEY","BEAR","BASE","TAXONOMIC",4.73603171072,1,0,0
4734,"sextet_rand",47,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","BUFFALO","COW","TAXONOMIC","BASE",4.92727928236,1,0,0
4734,"sextet_rand",48,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","VILLAGE","CITY","TAXONOMIC","BASE",8.92557198079,1,0,0
4734,"sextet_rand",49,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","PASTOR","BASE","TAXONOMIC",7.02139506766,1,0,0
4734,"sextet_rand",50,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","TABLET","BASE","TAXONOMIC",7.4372032831,1,0,0
4734,"sextet_rand",51,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",8.27234058895,1,0,0
4734,"sextet_rand",52,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","POLICE","FIREMAN","BASE","TAXONOMIC",5.4153900805,1,0,0
4734,"sextet_rand",53,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","LEMONADE","MILK","TAXONOMIC","BASE",5.42957256876,1,0,0
4734,"sextet_rand",54,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","BASEBALL","FOOTBALL","TAXONOMIC","BASE",6.88959251211,1,0,0
4734,"sextet_rand",55,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","HOSTESS","RECEPTIONIST","TAXONOMIC","BASE",10.5363499303,1,0,0
4734,"sextet_rand",56,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BAT","BIRD","TAXONOMIC","BASE",7.15970039953,1,0,0
4734,"sextet_rand",57,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BUTTERFLY","BEE","TAXONOMIC","BASE",4.96958838042,1,0,0
4734,"sextet_rand",58,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",4.46691271408,1,0,0
4734,"sextet_rand",59,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","JUICE","BEER","TAXONOMIC","BASE",5.94689123459,1,0,0
4738,"sextet_rand",1,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","BAMBOO","PANDA","THEMATIC","BASE",3.887872299,0,1,0
4738,"sextet_rand",2,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","FLOSS","TOOTHBRUSH","THEMATIC","BASE",7.94198385993,0,1,0
4738,"sextet_rand",3,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","NEST","BASE","THEMATIC",4.57077802895,0,1,0
4738,"sextet_rand",4,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","HONEY","BEE","THEMATIC","BASE",3.07441014171,0,1,0
4738,"sextet_rand",5,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","SALAD","CROUTONS","THEMATIC","BASE",4.17493137025,0,1,0
4738,"sextet_rand",6,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","VILLAGE","CITY","TAXONOMIC","BASE",4.49666054859,1,0,0
4738,"sextet_rand",7,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","TEMPLE","PASTOR","THEMATIC","TAXONOMIC",4.64414134352,0,0,1
4738,"sextet_rand",8,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","SEATBELT","CAR","THEMATIC","BASE",4.20335461418,0,1,0
4738,"sextet_rand",9,"DOG","CAT","BONE","POND","HOOD","QUEEN","CAT","DOG","TAXONOMIC","BASE",2.15456591435,1,0,0
4738,"sextet_rand",10,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","TELEPHONE","STRING","THEMATIC","UNRELATED",2.6429915552,0,0,1
4738,"sextet_rand",11,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","LEMONADE","BASE","TAXONOMIC",5.95547177407,1,0,0
4738,"sextet_rand",12,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","OVEN","MICROWAVE","BASE","TAXONOMIC",4.11256205811,1,0,0
4738,"sextet_rand",13,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","CEREAL","SPOON","THEMATIC","BASE",4.80943409094,0,1,0
4738,"sextet_rand",14,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BANK","CAR","UNRELATED","TAXONOMIC",12.3499067721,0,0,1
4738,"sextet_rand",15,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","HANDCUFFS","POLICE","THEMATIC","BASE",2.27291432438,0,1,0
4738,"sextet_rand",16,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RIVER","LAKE","BASE","TAXONOMIC",3.65968682587,1,0,0
4738,"sextet_rand",17,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",7.19422715553,1,0,0
4738,"sextet_rand",18,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PEN","PENCIL","TAXONOMIC","BASE",2.97694232453,1,0,0
4738,"sextet_rand",19,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","BEACH","COCONUT","THEMATIC","BASE",7.27907411748,0,1,0
4738,"sextet_rand",20,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BELL","CLOCK","UNRELATED","UNRELATED",4.05220065445,0,0,1
4738,"sextet_rand",21,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","PILOT","CAPTAIN","TAXONOMIC","BASE",4.90806924288,1,0,0
4738,"sextet_rand",22,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","FLY","WINGS","BASE","THEMATIC",7.11177445477,0,1,0
4738,"sextet_rand",23,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","JAZZ","SAXOPHONE","THEMATIC","BASE",2.4911585814,0,1,0
4738,"sextet_rand",24,"CRIB","BED","BABY","FERRY","BOWL","PATIO","CRIB","BED","BASE","TAXONOMIC",3.27134209728,1,0,0
4738,"sextet_rand",25,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","BISCUIT","BASE","TAXONOMIC",5.78911134242,1,0,0
4738,"sextet_rand",26,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SAILOR","SHIP","THEMATIC","BASE",4.58821422281,0,1,0
4738,"sextet_rand",27,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","SAD","HAPPY","TAXONOMIC","BASE",2.76252186683,1,0,0
4738,"sextet_rand",28,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","COW","PIG","BASE","TAXONOMIC",1.72723399268,1,0,0
4738,"sextet_rand",29,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","KING","BASE","THEMATIC",2.27559065285,0,1,0
4738,"sextet_rand",30,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","BUS","TRUCK","TAXONOMIC","BASE",2.92663536117,1,0,0
4738,"sextet_rand",31,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","DONUT","CAKE","TAXONOMIC","BASE",11.1585482938,1,0,0
4738,"sextet_rand",32,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","ONION","GARLIC","TAXONOMIC","BASE",5.72850097797,1,0,0
4738,"sextet_rand",33,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","NEEDLE","THREAD","BASE","THEMATIC",6.13349661453,0,1,0
4738,"sextet_rand",34,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","BOWL","CUP","TAXONOMIC","BASE",8.55624659831,1,0,0
4738,"sextet_rand",35,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","BEER","JUICE","BASE","TAXONOMIC",6.00246378481,1,0,0
4738,"sextet_rand",36,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",8.97142810794,1,0,0
4738,"sextet_rand",37,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","STEWARDESS","BASE","TAXONOMIC",3.21981350453,1,0,0
4738,"sextet_rand",38,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",7.15197930447,1,0,0
4738,"sextet_rand",39,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","TREASON","ROBBERY","TAXONOMIC","BASE",5.10086388069,1,0,0
4738,"sextet_rand",40,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","BANANA","MONKEY","THEMATIC","BASE",9.17868796341,0,1,0
4738,"sextet_rand",41,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","ANTELOPE","DESERT","TAXONOMIC","THEMATIC",6.49948585625,0,0,1
4738,"sextet_rand",42,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","COW","FARM","BASE","THEMATIC",4.99333367764,0,1,0
4738,"sextet_rand",43,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","QUARTERBACK","FOOTBALL","THEMATIC","BASE",4.6831785274,0,1,0
4738,"sextet_rand",44,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","DRESS","PANTS","TAXONOMIC","BASE",6.14508752693,1,0,0
4738,"sextet_rand",45,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","GOLD","SILVER","TAXONOMIC","BASE",5.74664366428,1,0,0
4738,"sextet_rand",46,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","TABLET","BASE","TAXONOMIC",5.0714769069,1,0,0
4738,"sextet_rand",47,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","RAIN","SNOW","TAXONOMIC","BASE",5.94885809103,1,0,0
4738,"sextet_rand",48,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","BEANS","TORTILLA","THEMATIC","BASE",3.00711657059,0,1,0
4738,"sextet_rand",49,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","GOOSE","BASE","TAXONOMIC",6.15099471753,1,0,0
4738,"sextet_rand",50,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","OCEAN","SUBMARINE","THEMATIC","BASE",4.18446537657,0,1,0
4738,"sextet_rand",51,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","TOAST","BISCUITS","TAXONOMIC","BASE",10.456191178,1,0,0
4738,"sextet_rand",52,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","GRASS","BASE","THEMATIC",6.73911425579,0,1,0
4738,"sextet_rand",53,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","SHOWER","BASE","THEMATIC",3.97620802263,0,1,0
4738,"sextet_rand",54,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","LUNGS","CIGARETTES","THEMATIC","BASE",3.29606370483,0,1,0
4738,"sextet_rand",55,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","SURGEON","KIDNEY","BASE","THEMATIC",4.1502051278,0,1,0
4738,"sextet_rand",56,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","DELIVERY","BASE","THEMATIC",39.5098160736,0,1,0
4738,"sextet_rand",57,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","SPIDER","WEB","BASE","THEMATIC",1.93177183273,0,1,0
4738,"sextet_rand",58,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","FOOT","SHOE","THEMATIC","BASE",6.84950750789,0,1,0
4738,"sextet_rand",59,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","SCHOOL","FIELD","UNRELATED","BASE",4.86942470194,0,0,1
4746,"sextet_rand",1,"CAKE","DONUT","CANDLE","BROCHURE","LAKE","DRUM","CAKE","DONUT","BASE","TAXONOMIC",6.9213283912,1,0,0
4746,"sextet_rand",2,"FIELD","COURT","GRASS","GAS","TOAD","SCHOOL","GRASS","FIELD","THEMATIC","BASE",6.07353745469,0,1,0
4746,"sextet_rand",3,"CIGARETTES","ALCOHOL","LUNGS","OUTLET","SOCK","CARPET","CIGARETTES","LUNGS","BASE","THEMATIC",13.0896533618,0,1,0
4746,"sextet_rand",4,"CAMEL","ANTELOPE","DESERT","CORK","ENGINE","PAMPHLET","DESERT","CAMEL","THEMATIC","BASE",6.9259358211,0,1,0
4746,"sextet_rand",5,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","BICYCLE","HELMET","BASE","THEMATIC",13.1586651597,0,1,0
4746,"sextet_rand",6,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","CUP","BOWL","BASE","TAXONOMIC",12.4684769956,1,0,0
4746,"sextet_rand",7,"SAXOPHONE","HARP","JAZZ","SODA","HAIR","PILOT","HARP","SAXOPHONE","TAXONOMIC","BASE",8.77310865946,1,0,0
4746,"sextet_rand",8,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","SALAD","BAGEL","THEMATIC","TAXONOMIC",9.39218839181,0,0,1
4746,"sextet_rand",9,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","PASTOR","RABBI","TAXONOMIC","BASE",7.61610577654,1,0,0
4746,"sextet_rand",10,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",6.0468519703,1,0,0
4746,"sextet_rand",11,"COMPUTER","TABLET","MOUSE","ATHLETE","COUCH","SALON","COMPUTER","TABLET","BASE","TAXONOMIC",8.26278009743,1,0,0
4746,"sextet_rand",12,"POLICE","FIREMAN","HANDCUFFS","CARAVAN","CRAB","LAUNDRY","FIREMAN","POLICE","TAXONOMIC","BASE",6.06555978434,1,0,0
4746,"sextet_rand",13,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","AIRPLANE","SUBMARINE","TAXONOMIC","BASE",8.00726356338,1,0,0
4746,"sextet_rand",14,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","LEMONADE","MILK","TAXONOMIC","BASE",6.96441350534,1,0,0
4746,"sextet_rand",15,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","CAN","BOTTLE","TAXONOMIC","BASE",9.2460931034,1,0,0
4746,"sextet_rand",16,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BAT","BIRD","TAXONOMIC","BASE",5.12352626468,1,0,0
4746,"sextet_rand",17,"DOG","CAT","BONE","POND","HOOD","QUEEN","CAT","DOG","TAXONOMIC","BASE",4.77404292455,1,0,0
4746,"sextet_rand",18,"MONKEY","BEAR","BANANA","AIRPLANE","HAMMER","PLUG","BEAR","MONKEY","TAXONOMIC","BASE",4.34762474192,1,0,0
4746,"sextet_rand",19,"PENCIL","PEN","ERASER","FLUTE","MINT","SHEEP","PENCIL","PEN","BASE","TAXONOMIC",4.87403146971,1,0,0
4746,"sextet_rand",20,"SILVER","GOLD","BULLET","STAIRS","BALLOON","LIBRARY","GOLD","SILVER","TAXONOMIC","BASE",6.96673658756,1,0,0
4746,"sextet_rand",21,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","DRESS","PANTS","TAXONOMIC","BASE",6.04937700211,1,0,0
4746,"sextet_rand",22,"SURGEON","BUTCHER","KIDNEY","PENGUIN","MOVIE","HOUSE","BUTCHER","SURGEON","TAXONOMIC","BASE",6.1880263104,1,0,0
4746,"sextet_rand",23,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","BUS","TRUCK","TAXONOMIC","BASE",8.81666951385,1,0,0
4746,"sextet_rand",24,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","STEWARDESS","WAITRESS","TAXONOMIC","BASE",5.28348555697,1,0,0
4746,"sextet_rand",25,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","SAD","HAPPY","TAXONOMIC","BASE",7.82232343979,1,0,0
4746,"sextet_rand",26,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","HOSTESS","BASE","TAXONOMIC",8.01636387473,1,0,0
4746,"sextet_rand",27,"CRIB","BED","BABY","FERRY","BOWL","PATIO","BED","CRIB","TAXONOMIC","BASE",4.61760748684,1,0,0
4746,"sextet_rand",28,"TOOTHBRUSH","COMB","FLOSS","CAKE","CUP","GLASSES","TOOTHBRUSH","FLOSS","BASE","THEMATIC",13.7879493047,0,1,0
4746,"sextet_rand",29,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","FLY","ANT","BASE","TAXONOMIC",4.79267989071,1,0,0
4746,"sextet_rand",30,"COW_2","BUFFALO","FARM","SKY","SLIDE","CHALK","COW","BUFFALO","BASE","TAXONOMIC",8.28307271907,1,0,0
4746,"sextet_rand",31,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","RAPIDS","RIVER","THEMATIC","BASE",7.96252709765,0,1,0
4746,"sextet_rand",32,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","BAGEL","TORTILLA","TAXONOMIC","BASE",12.9071329914,1,0,0
4746,"sextet_rand",33,"SHOE","GLOVE","FOOT","WALL","CARD","TIGER","GLOVE","SHOE","TAXONOMIC","BASE",10.2813028462,1,0,0
4746,"sextet_rand",34,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","GOOSE","BASE","TAXONOMIC",5.16152920191,1,0,0
4746,"sextet_rand",35,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BUTTERFLY","BEE","TAXONOMIC","BASE",6.10039641708,1,0,0
4746,"sextet_rand",36,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","VILLAGE","CITY","TAXONOMIC","BASE",7.31301058481,1,0,0
4746,"sextet_rand",37,"CAR","BIKE","SEATBELT","SHRIMP","COTTON","BISCUIT","CAR","BIKE","BASE","TAXONOMIC",4.33061793921,1,0,0
4746,"sextet_rand",38,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",7.751775832,1,0,0
4746,"sextet_rand",39,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","MICROWAVE","OVEN","TAXONOMIC","BASE",4.42275230122,1,0,0
4746,"sextet_rand",40,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","BISCUIT","COOKIE","TAXONOMIC","BASE",6.44269962219,1,0,0
4746,"sextet_rand",41,"BEER","JUICE","PARTY","SHOP","SNOW","WOUND","JUICE","BEER","TAXONOMIC","BASE",10.84734433,1,0,0
4746,"sextet_rand",42,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",6.02162615093,1,0,0
4746,"sextet_rand",43,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","RAIN","SNOW","TAXONOMIC","BASE",12.9640390709,1,0,0
4746,"sextet_rand",44,"NEEDLE","PIN","THREAD","WAX","HYDRANT","WRIST","NEEDLE","PIN","BASE","TAXONOMIC",6.64261182377,1,0,0
4746,"sextet_rand",45,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","SCISSORS","BASE","TAXONOMIC",11.6881633712,1,0,0
4746,"sextet_rand",46,"COCONUT","ORANGE","BEACH","CYMBAL","SOCIETY","ROD","ORANGE","COCONUT","TAXONOMIC","BASE",20.9224053452,1,0,0
4746,"sextet_rand",47,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","MISSILE","ROCKET","TAXONOMIC","BASE",7.64473494285,1,0,0
4746,"sextet_rand",48,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","RACOON","PANDA","TAXONOMIC","BASE",8.51323266313,1,0,0
4746,"sextet_rand",49,"COW","PIG","GRASS","CHISEL","PARCEL","HOTEL","PIG","COW","TAXONOMIC","BASE",3.17220306462,1,0,0
4746,"sextet_rand",50,"SHAMPOO","BLEACH","SHOWER","TEAM","SAUCE","CIRCLE","SHAMPOO","BLEACH","BASE","TAXONOMIC",13.5745832886,1,0,0
4746,"sextet_rand",51,"SPIDER","BEE","WEB","PEPPER","SHED","TOILET","SPIDER","BEE","BASE","TAXONOMIC",5.62368749329,1,0,0
4746,"sextet_rand",52,"GARLIC","ONION","VAMPIRE","HOUSE","FOOT","CODE","GARLIC","ONION","BASE","TAXONOMIC",7.96212286745,1,0,0
4746,"sextet_rand",53,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","HAT","BASE","TAXONOMIC",5.74410141708,1,0,0
4746,"sextet_rand",54,"CHAIR","SOFA","LEGS","BREAD","BALL","KEYBOARD","CHAIR","SOFA","BASE","TAXONOMIC",7.46129057034,1,0,0
4746,"sextet_rand",55,"SHIP","CANOE","SAILOR","UMBRELLA","BANANA","CHAIR","SHIP","CANOE","BASE","TAXONOMIC",3.9661227933,1,0,0
4746,"sextet_rand",56,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","TUB","SHORE","UNRELATED","UNRELATED",21.3047683936,0,0,1
4746,"sextet_rand",57,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","CRATE","BASE","TAXONOMIC",20.3582092171,1,0,0
4746,"sextet_rand",58,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","BASEBALL","BASE","TAXONOMIC",4.87625655673,1,0,0
4746,"sextet_rand",59,"BISCUITS","TOAST","GRAVY","SNAIL","PELICAN","DANCE","BISCUITS","TOAST","BASE","TAXONOMIC",6.66161494772,1,0,0
4755,"sextet_rand",1,"OVEN","MICROWAVE","PAN","SCREEN","BASKETBALL","BOOT","MICROWAVE","OVEN","TAXONOMIC","BASE",26.497601766,1,0,0
4755,"sextet_rand",2,"FLY","ANT","WINGS","CEREAL","BUSINESS","CONCRETE","ANT","FLY","TAXONOMIC","BASE",7.66630150212,1,0,0
4755,"sextet_rand",3,"ROCKET","MISSILE","ASTRONAUT","BUG","CHEESE","WATER","ROCKET","MISSILE","BASE","TAXONOMIC",6.91105644125,1,0,0
4755,"sextet_rand",4,"FOOTBALL","BASEBALL","QUARTERBACK","CLOUD","PLANT","NECKLACE","FOOTBALL","BASEBALL","BASE","TAXONOMIC",4.88276297477,1,0,0
4755,"sextet_rand",5,"PANDA","RACOON","BAMBOO","WHIP","FENDER","LAW","RACOON","PANDA","TAXONOMIC","BASE",8.56623912949,1,0,0
4755,"sextet_rand",6,"LAWNMOWER","SCISSORS","GRASS","BOMB","AUNT","INTERNET","LAWNMOWER","SCISSORS","BASE","TAXONOMIC",7.239069562,1,0,0
4755,"sextet_rand",7,"BOTTLE","CAN","BABY","CLOCK","BERRY","BELL","BOTTLE","CAN","BASE","TAXONOMIC",7.6438182242,1,0,0
4755,"sextet_rand",8,"SNOW","RAIN","SLED","CEMETARY","WORK","NOVEL","RAIN","SNOW","TAXONOMIC","BASE",6.34896058872,1,0,0
4755,"sextet_rand",9,"SPOON","LADLE","CEREAL","LION","TREE","STEREO","SPOON","LADLE","BASE","TAXONOMIC",4.86511920323,1,0,0
4755,"sextet_rand",10,"PACKAGE","CRATE","DELIVERY","TROUT","CHILD","BILL","PACKAGE","CRATE","BASE","TAXONOMIC",19.3246624132,1,0,0
4755,"sextet_rand",11,"CROUTONS","BAGEL","SALAD","METAL","SHARK","SPOT","BAGEL","SALAD","TAXONOMIC","THEMATIC",13.7656676453,0,0,1
4755,"sextet_rand",12,"PANTS","DRESS","POCKET","ICE","TEETH","DOG","DRESS","PANTS","TAXONOMIC","BASE",14.1906937001,1,0,0
4755,"sextet_rand",13,"WAITRESS","STEWARDESS","RESTAURANT","SWAN","BEACH","CALCIUM","WAITRESS","STEWARDESS","BASE","TAXONOMIC",4.8749902336,1,0,0
4755,"sextet_rand",14,"TORTILLA","BAGEL","BEANS","COLD","KNOB","SALESMAN","BAGEL","TORTILLA","TAXONOMIC","BASE",10.2976018323,1,0,0
4755,"sextet_rand",15,"CITY","VILLAGE","AIRPORT","WHALE","NECK","CABINET","CITY","VILLAGE","BASE","TAXONOMIC",4.4858224777,1,0,0
4755,"sextet_rand",16,"CHISEL","KNIFE","SCULPTURE","HAMSTER","BOTTLE","MIRROR","CHISEL","KNIFE","BASE","TAXONOMIC",5.73613566509,1,0,0
4755,"sextet_rand",17,"RABBI","PASTOR","TEMPLE","DRIVEWAY","GLOVES","APPLE","RABBI","PASTOR","BASE","TAXONOMIC",3.62359446406,1,0,0
4755,"sextet_rand",18,"CRIB","BED","BABY","FERRY","BOWL","PATIO","BED","CRIB","TAXONOMIC","BASE",3.85031464411,1,0,0
4755,"sextet_rand",19,"ROBBERY","TREASON","BANK","STEW","TUB","SHORE","TREASON","ROBBERY","TAXONOMIC","BASE",12.3193796109,1,0,0
4755,"sextet_rand",20,"PENGUIN","GOOSE","ICE","VOLCANO","HEAD","BRICK","PENGUIN","GOOSE","BASE","TAXONOMIC",3.87891401452,1,0,0
4755,"sextet_rand",21,"RIVER","LAKE","RAPIDS","GLASS","BUDGET","FEATHER","LAKE","RIVER","TAXONOMIC","BASE",6.03163821495,1,0,0
4755,"sextet_rand",22,"BICYCLE","CAR","HELMET","FISH","BEER","BANK","CAR","BICYCLE","TAXONOMIC","BASE",5.07008941399,1,0,0
4755,"sextet_rand",23,"CAPTAIN","PILOT","SHIP","EAR","BENCH","FREEZER","CAPTAIN","PILOT","BASE","TAXONOMIC",4.82346925532,1,0,0
4755,"sextet_rand",24,"SUBMARINE","AIRPLANE","OCEAN","SHEET","CROW","DOCTOR","SUBMARINE","AIRPLANE","BASE","TAXONOMIC",4.61592137345,1,0,0
4755,"sextet_rand",25,"BIRD","BAT","NEST","BONE","RAIN","BRACKET","BIRD","BAT","BASE","TAXONOMIC",3.53495581608,1,0,0
4755,"sextet_rand",26,"CROWN","HAT","KING","SHOVEL","NOSE","TENT","CROWN","HAT","BASE","TAXONOMIC",5.06481786797,1,0,0
4755,"sextet_rand",27,"COOKIE","BISCUIT","CHOCOLATE","PAGE","WAVE","FUR","COOKIE","BISCUIT","BASE","TAXONOMIC",27.6491321465,1,0,0
4755,"sextet_rand",28,"BEE","BUTTERFLY","HONEY","ASPHALT","COACH","PLIERS","BEE","BUTTERFLY","BASE","TAXONOMIC",4.85030173251,1,0,0
4755,"sextet_rand",29,"TRUCK","BUS","TRAILER","CLIMATE","CACTUS","CLUB","BUS","TRUCK","TAXONOMIC","BASE",5.52055846676,1,0,0
4755,"sextet_rand",30,"HAPPY","SAD","SMILE","ROOF","SEED","KEY","HAPPY","SAD","BASE","TAXONOMIC",4.61996864158,1,0,0
4755,"sextet_rand",31,"CUP","BOWL","TEA","LAMP","PHONE","TRUCK","BOWL","CUP","TAXONOMIC","BASE",4.03747058488,1,0,0
4755,"sextet_rand",32,"RECEPTIONIST","HOSTESS","TELEPHONE","PARK","HAND","STRING","RECEPTIONIST","HOSTESS","BASE","TAXONOMIC",4.47024918589,1,0,0
4755,"sextet_rand",33,"MILK","LEMONADE","COW","GUITAR","LEAF","WINDOW","MILK","LEMONADE","BASE","TAXONOMIC",9.0630662037,1,0,0
